stkcd,shortname,aisoftinvest,aihardinvest,aiinvesttotal,aiinvestlevel,year
300682,朗新科技,60905885.55,68817510.48,129723396.0,0.0133,2022
300682,朗新科技,44196925.39,63599507.21,107796432.6,0.0108,2023
300684,中石科技,4068391.41,3380653.48,7449044.89,0.0089,2017
300684,中石科技,5773467.5,5214490.52,10987958.02,0.0106,2019
300684,中石科技,10505862.04,8411265.37,18917127.41,0.0095,2020
300684,中石科技,16131546.68,10674293.83,26805840.51,0.0137,2021
300684,中石科技,16278568.03,14845018.88,31123586.91,0.0136,2022
300684,中石科技,15392860.25,8691149.36,24084009.61,0.0106,2023
300686,智动力,288121.15,7097095.36,7385216.51,0.009,2017
300686,智动力,3202393.95,8147361.01,11349754.96,0.0103,2018
300686,智动力,3210859.99,12768147.51,15979007.5,0.0089,2019
300686,智动力,3472909.13,31532326.97,35005236.1,0.0102,2020
300686,智动力,2085305.07,26157026.44,28242331.51,0.0099,2021
300686,智动力,1468614.24,28163800.46,29632414.7,0.0115,2022
300686,智动力,4946663.87,25294988.32,30241652.19,0.0126,2023
300687,赛意信息,850255.28,217041.69,1062702.23,0.0012,2017
300687,赛意信息,15471459.14,785200.86,16256660.0,0.0141,2018
300687,赛意信息,13901135.64,570716.7,14471852.34,0.0109,2019
300687,赛意信息,39680137.06,4497996.93,44178133.99,0.0219,2020
300687,赛意信息,74138862.48,15145472.24,89284334.72,0.0297,2021
300687,赛意信息,121649937.0,17975457.23,139625394.2,0.0405,2022
300687,赛意信息,111095583.2,14841839.49,125937422.6,0.0336,2023
300688,创业黑马,2113876.65,1961973.27,4075849.92,0.0089,2017
300688,创业黑马,5586546.87,2242475.75,7829022.62,0.0167,2018
300688,创业黑马,6750826.19,2276912.12,9027738.31,0.0194,2019
300688,创业黑马,10316304.8,1621583.84,11937888.64,0.0248,2020
300688,创业黑马,21379004.39,1484603.48,22863607.87,0.0299,2021
300688,创业黑马,21140544.44,1725556.13,22866100.57,0.0286,2022
300688,创业黑马,37952242.03,626261.85,38578503.88,0.0507,2023
300690,双一科技,2109657.19,2787594.26,4897251.45,0.0027,2023
300699,光威复材,1194272.09,1322658.83,2516930.92,0.0008,2017
300699,光威复材,1040551.29,3088588.9,4129140.19,0.0012,2018
300699,光威复材,670448.73,5261317.18,5931765.91,0.0015,2019
300699,光威复材,2280589.78,8546460.47,10827050.25,0.0023,2020
300699,光威复材,2183201.42,5165784.34,7348985.76,0.0013,2021
300699,光威复材,1634522.1,5539792.09,7174314.19,0.0011,2022
300699,光威复材,5303954.81,8111676.81,13415631.62,0.0019,2023
300700,岱勒新材,140227.07,4226889.45,4367116.52,0.0044,2017
300700,岱勒新材,645343.79,8961992.6,9607336.39,0.0095,2018
300700,岱勒新材,806276.14,8132997.69,8939273.83,0.0078,2019
300700,岱勒新材,563594.71,7298681.24,7862275.95,0.0069,2020
300700,岱勒新材,399662.32,5829282.29,6228944.61,0.0057,2021
300700,岱勒新材,163133.85,7948455.33,8111589.18,0.0053,2022
300700,岱勒新材,90441.14,22903275.48,22993716.62,0.0106,2023
300701,森霸股份,346223.86,1545652.15,1891876.01,0.0041,2017
300701,森霸传感,353444.17,1532269.57,1885713.74,0.0037,2018
300701,森霸传感,307591.7,1101079.62,1408671.32,0.0024,2019
300701,森霸传感,792299.6,1067272.35,1859571.95,0.0025,2020
300701,森霸传感,566376.27,2387323.89,2953700.16,0.0036,2021
300701,森霸传感,364066.37,5299727.03,5663793.4,0.0067,2022
300701,森霸传感,1069032.65,5268682.96,6337715.61,0.0052,2023
300709,精研科技,4563800.44,3104578.74,7668379.18,0.0048,2017
300709,精研科技,6253405.34,4049312.82,10302718.16,0.0062,2018
300709,精研科技,7365723.03,4172137.84,11537860.87,0.0053,2019
300709,精研科技,9351468.13,7967478.22,17318946.35,0.0053,2020
300709,精研科技,25411507.69,10914633.27,36326140.96,0.0101,2021
300711,广哈通信,2197893.93,3250367.32,5448261.25,0.0086,2017
300711,广哈通信,2340489.15,4284611.73,6625100.88,0.0103,2018
300711,广哈通信,2380993.95,4581235.54,6962229.49,0.0094,2019
300711,广哈通信,2878481.33,5882084.43,8760565.76,0.0112,2020
300711,广哈通信,7610559.16,5545653.09,13156212.25,0.0162,2021
300711,广哈通信,6729433.28,6286646.96,13016080.24,0.0136,2022
300711,广哈通信,5779167.0,6709007.08,12488174.08,0.0124,2023
300712,永福股份,5507672.23,4658281.51,10165953.74,0.0085,2017
300712,永福股份,6799061.75,4299689.26,11098751.01,0.0078,2018
300712,永福股份,9196603.15,6390933.51,15587536.66,0.0066,2019
300712,永福股份,13265556.35,8329324.36,21594880.71,0.0099,2020
300712,永福股份,16274204.69,16532919.05,32807123.74,0.0108,2021
300712,永福股份,14566466.21,13520307.72,28086773.93,0.0083,2022
300712,永福股份,14415222.06,12930913.0,27346135.06,0.0063,2023
300713,英可瑞,2451965.87,2769131.75,5221097.62,0.0053,2018
300713,英可瑞,2177460.47,4419703.49,6597163.96,0.0067,2019
300713,英可瑞,1433442.06,4753964.59,6187406.65,0.0067,2020
300713,英可瑞,689423.79,7538179.96,8227603.75,0.0083,2021
300713,英可瑞,270463.93,11831805.56,12102269.49,0.0117,2022
300713,英可瑞,193305.8,11320766.14,11514071.94,0.012,2023
300719,安达维尔,4070383.76,3403439.82,7473823.58,0.0067,2017
300719,安达维尔,4607600.17,5688379.82,10295979.99,0.0089,2018
300719,安达维尔,4446501.62,6000435.79,10446937.41,0.0081,2019
300719,安达维尔,3483520.02,5202286.6,8685806.62,0.006,2020
300719,安达维尔,3895974.77,4887297.46,8783272.23,0.0069,2021
300719,安达维尔,3492922.33,3622973.01,7115895.34,0.0057,2022
300719,安达维尔,2791631.5,3550124.88,6341756.38,0.004,2023
300720,海川智能,92253.73,228944.52,321198.25,0.0006,2018
300720,海川智能,204730.73,217041.69,406141.73,0.0008,2019
300720,海川智能,178950.69,217041.69,374085.62,0.0006,2020
300720,海川智能,131680.86,292232.75,423913.61,0.0007,2021
300720,海川智能,75947.9,238986.69,314934.59,0.0005,2022
300720,海川智能,28897.98,244492.51,273390.49,0.0004,2023
300721,怡达股份,17849.84,1011897.57,1029747.41,0.0008,2017
300721,怡达股份,24896.39,1934918.99,1959815.38,0.0014,2018
300721,怡达股份,790456.86,2091594.84,2882051.7,0.0017,2019
300721,怡达股份,717088.99,4658486.28,5375575.27,0.0024,2020
300721,怡达股份,556167.62,4617630.61,5173798.23,0.002,2021
300721,怡达股份,309735.9,4652121.71,4961857.61,0.0017,2022
300721,怡达股份,94052.43,7712740.01,7806792.44,0.003,2023
300723,一品红,4273546.64,1009881.78,5283428.42,0.0036,2017
300723,一品红,3761496.76,3798071.22,7559567.98,0.0042,2018
300723,一品红,3471948.76,3475038.1,6946986.86,0.0039,2019
300723,一品红,7169781.63,4576161.37,11745943.0,0.0055,2020
300723,一品红,6246911.29,4386311.03,10633222.32,0.0029,2021
300723,一品红,11609204.34,16416674.49,28025878.83,0.0068,2022
300723,一品红,10471143.33,14204875.8,24676019.13,0.0056,2023
300724,捷佳伟创,1027724.23,12118984.04,13146708.27,0.003,2018
300724,捷佳伟创,3964094.14,30630137.99,34594232.13,0.0058,2019
300724,捷佳伟创,4765013.38,26158408.13,30923421.51,0.0033,2020
300724,捷佳伟创,5283656.35,28116469.89,33400126.24,0.0026,2021
300724,捷佳伟创,5194766.45,32822967.92,38017734.37,0.002,2022
300724,捷佳伟创,3829917.25,47858850.25,51688767.5,0.0013,2023
300727,润禾材料,243914.53,1205724.78,1449639.31,0.0024,2017
300727,润禾材料,278005.47,1415617.59,1693623.06,0.0025,2018
300727,润禾材料,353761.14,1517030.54,1870791.68,0.0026,2019
300727,润禾材料,2004183.4,2077193.65,4081377.05,0.0044,2020
300727,润禾材料,1926919.51,2721323.93,4648243.44,0.0039,2021
300727,润禾材料,2593027.44,4051452.23,6644479.67,0.0046,2022
300727,润禾材料,2677195.66,3555032.94,6232228.6,0.0039,2023
300729,乐歌股份,2763118.56,6157442.44,8920561.0,0.0081,2017
300729,乐歌股份,3634749.18,4610924.95,8245674.13,0.0071,2018
300729,乐歌股份,2697199.61,6199874.93,8897074.54,0.0059,2019
300729,乐歌股份,4917688.1,8952777.64,13870465.74,0.0048,2020
300729,乐歌股份,4894098.94,16459175.05,21353273.99,0.0053,2021
300729,乐歌股份,10807957.25,23618600.2,34426557.45,0.0057,2022
300729,乐歌股份,50624736.53,33262078.51,83886815.04,0.0123,2023
300730,科创信息,3063431.87,7219672.06,10283103.93,0.017,2017
300730,科创信息,2605093.86,12367839.06,14972932.92,0.0243,2018
300730,科创信息,2849078.6,9141073.35,11990151.95,0.0184,2019
300730,科创信息,2324636.08,7664543.31,9989179.39,0.014,2020
300730,科创信息,6315335.14,13985049.32,20300384.46,0.0245,2021
300730,科创信息,7549192.83,11154227.1,18703419.93,0.0206,2022
300730,科创信息,6598297.86,9172135.58,15770433.44,0.0168,2023
300736,百华悦邦,16632597.88,4636465.11,21269062.99,0.0775,2017
300736,百邦科技,19817139.52,4187266.43,24004405.95,0.0509,2018
300736,百邦科技,11172997.87,4292058.82,15465056.69,0.0446,2019
300736,百邦科技,3310111.72,3092686.6,6402798.32,0.0236,2020
300736,百邦科技,2300097.5,2273252.57,4573350.07,0.0191,2021
300736,百邦科技,4465503.56,1709598.51,6175102.07,0.0318,2022
300736,百邦科技,5428127.15,951399.37,6379526.52,0.0394,2023
300738,奥飞数据,468567.75,15539959.97,16008527.72,0.0416,2017
300738,奥飞数据,2283202.22,31206755.9,33489958.12,0.031,2018
300738,奥飞数据,4993610.14,24400979.74,29394589.88,0.018,2019
300738,奥飞数据,4115571.69,17845828.9,21961400.59,0.0075,2020
300738,奥飞数据,4397926.8,9289279.79,13687206.59,0.0025,2021
300738,奥飞数据,4339020.16,9266928.24,13605948.4,0.002,2022
300738,奥飞数据,2992818.39,8823387.99,11816206.38,0.0014,2023
300739,明阳电路,6654195.16,7409782.83,14063977.99,0.0142,2017
300739,明阳电路,7112003.51,6125560.43,13237563.94,0.0076,2018
300739,明阳电路,9220127.02,5471170.2,14691297.22,0.0081,2019
300739,明阳电路,10431478.7,8100100.85,18531579.55,0.0069,2020
300739,明阳电路,19981694.5,11410670.38,31392364.88,0.0097,2021
300739,明阳电路,29038757.36,10674715.66,39713473.02,0.0129,2022
300739,明阳电路,28865911.48,8772956.63,37638868.11,0.0108,2023
300740,御家汇,5077166.26,5910202.52,10987368.78,0.0058,2018
300740,御家汇,4980066.9,5332469.86,10312536.76,0.0056,2019
300740,御家汇,4823701.55,5839058.41,10662759.96,0.0049,2020
300740,水羊股份,4109822.32,7645535.97,11755358.29,0.0043,2021
300740,水羊股份,6685606.05,9318750.4,16004356.45,0.0044,2022
300740,水羊股份,6949050.49,12091934.59,19040985.08,0.0046,2023
300742,越博动力,4882409.04,3310126.52,8192535.56,0.0033,2018
300742,越博动力,6073831.2,2128278.41,8202109.61,0.005,2019
300742,越博动力,3927920.92,892357.41,4820278.33,0.003,2020
300742,越博动力,3110792.55,795362.16,3906154.71,0.0028,2021
300742,越博动力,1801908.62,949518.23,2751426.85,0.0023,2022
300745,欣锐科技,2055303.73,40793925.18,42849228.91,0.0246,2018
300745,欣锐科技,3622678.7,49660306.55,53282985.25,0.0347,2019
300745,欣锐科技,8733171.6,40278996.76,49012168.36,0.0346,2020
300745,欣锐科技,9116720.45,46748361.65,55865082.1,0.0267,2021
300745,欣锐科技,6572048.23,58855420.39,65427468.62,0.0217,2022
300745,欣锐科技,12234477.4,71425056.88,83659534.28,0.0219,2023
300747,锐科激光,1929139.78,22807076.8,24736216.58,0.0104,2018
300747,锐科激光,6631926.42,51460630.62,58092557.04,0.0194,2019
300747,锐科激光,13046640.41,83530609.73,96577250.14,0.0253,2020
300747,锐科激光,12349613.88,101343388.7,113693002.6,0.0234,2021
300747,锐科激光,16942624.69,108173731.8,125116356.5,0.0229,2022
300747,锐科激光,18252371.31,102397388.3,120649759.6,0.0207,2023
300748,金力永磁,1097338.32,1676521.66,2773859.98,0.0013,2018
300748,金力永磁,1056320.77,1870377.81,2926698.58,0.001,2019
300748,金力永磁,873083.56,2583723.28,3456806.84,0.001,2020
300748,金力永磁,1487034.26,3349533.25,4836567.51,0.0008,2021
300748,金力永磁,1966920.39,4852351.46,6819271.85,0.0006,2022
300748,金力永磁,5928608.97,4606484.12,10535093.09,0.0009,2023
300750,宁德时代,120026193.7,217638567.5,337664761.1,0.0046,2018
300750,宁德时代,95248528.99,306723215.5,401971744.5,0.004,2019
300750,宁德时代,54244082.53,332565015.2,386809097.7,0.0025,2020
300750,宁德时代,107250900.0,640620200.0,747871100.0,0.0024,2021
300750,宁德时代,256757600.0,1057767000.0,1314524600.0,0.0022,2022
300750,宁德时代,347905200.0,1036338700.0,1384243900.0,0.0019,2023
300750,宁德时代,374043000.0,993923000.0,1367966000.0,0.0017,2024
300751,迈为股份,2367265.85,3321038.29,5688304.14,0.0021,2018
300751,迈为股份,2339441.13,6631762.56,8971203.69,0.0022,2019
300751,迈为股份,2685464.34,14392915.9,17078380.24,0.0037,2020
300751,迈为股份,3069094.77,21472893.43,24541988.2,0.0025,2021
300751,迈为股份,3957958.55,24942167.71,28900126.26,0.002,2022
300751,迈为股份,8286322.57,51353109.79,59639432.36,0.0026,2023
300752,隆利科技,170496.34,2027462.24,2197958.58,0.0015,2018
300752,隆利科技,66361.11,2146524.67,2212885.78,0.0012,2019
300752,隆利科技,1371094.79,1656489.91,3027584.7,0.0012,2020
300752,隆利科技,1474783.26,4330430.66,5805213.92,0.0023,2021
300752,隆利科技,3474457.86,1973654.07,5448111.93,0.0032,2022
300752,隆利科技,2269053.13,1641429.79,3910482.92,0.0022,2023
300755,华致酒行,4196576.86,2582103.24,6778680.1,0.0016,2019
300755,华致酒行,6535018.6,2114768.34,8649786.94,0.002,2020
300755,华致酒行,6766329.32,2042919.36,8809248.68,0.0013,2021
300755,华致酒行,9274858.39,2728855.77,12003714.16,0.0014,2022
300755,华致酒行,7103706.41,1485092.22,8588798.63,0.0012,2023
300756,金马游乐,2653469.01,3882570.37,6536039.38,0.0031,2023
300758,七彩化学,140584.65,505413.98,645998.63,0.0009,2018
300758,七彩化学,94500.2,858957.96,953458.16,0.0007,2019
300758,七彩化学,4001908.38,3995190.59,7997098.97,0.0041,2020
300758,七彩化学,25167172.16,10108952.91,35276125.07,0.0134,2021
300758,七彩化学,22572571.52,16590451.24,39163022.76,0.013,2022
300758,七彩化学,19191464.61,11916362.29,31107826.9,0.0091,2023
300760,迈瑞医疗,25589913.0,257016094.0,282606007.0,0.0131,2018
300760,迈瑞医疗,36026193.0,332150182.0,368176375.0,0.0144,2019
300760,迈瑞医疗,41679494.0,403131982.0,444811476.0,0.0134,2020
300760,迈瑞医疗,44422041.0,493360361.0,537782402.0,0.0141,2021
300760,迈瑞医疗,45008554.0,536980841.0,581989395.0,0.0125,2022
300760,迈瑞医疗,44470934.0,567566904.0,612037838.0,0.0128,2023
300768,迪普科技,1212101.57,18535052.3,19747153.87,0.0092,2019
300768,迪普科技,849683.5,25583843.49,26433526.99,0.0109,2020
300768,迪普科技,1446229.23,33031974.48,34478203.71,0.0095,2021
300768,迪普科技,2762524.94,37192784.88,39955309.82,0.0109,2022
300768,迪普科技,3781590.34,39865880.75,43647471.09,0.0113,2023
300769,德方纳米,1231345.24,10794621.74,12025966.98,0.007,2019
300769,德方纳米,1694115.39,39984004.82,41678120.21,0.011,2020
300769,德方纳米,3821552.77,71595893.87,75417446.64,0.0084,2021
300769,德方纳米,6856603.96,101630762.5,108487366.5,0.0037,2022
300769,德方纳米,8589892.04,127964086.9,136553978.9,0.0066,2023
300770,新媒股份,69498381.59,111063513.0,180561894.6,0.0665,2019
300770,新媒股份,90914051.85,138463825.3,229377877.1,0.07,2020
300770,新媒股份,101397527.1,131919252.8,233316779.9,0.0625,2021
300770,新媒股份,108032326.5,127920566.8,235952893.3,0.0538,2022
300770,新媒股份,110369443.1,116826506.1,227195949.3,0.0492,2023
300773,拉卡拉,18398693.05,7995686.59,26394379.64,0.0024,2019
300773,拉卡拉,25618930.46,9143674.79,34762605.25,0.0029,2020
300773,拉卡拉,56143665.53,8564632.98,64708298.51,0.0055,2021
300773,拉卡拉,89989166.21,8100069.95,98089236.16,0.0094,2022
300773,拉卡拉,37538864.29,7503342.37,45042206.66,0.0037,2023
300775,三角防务,467346.73,2216901.28,2684248.01,0.0012,2019
300775,三角防务,915279.37,2005195.54,2920474.91,0.0011,2020
300775,三角防务,1664759.24,2155872.7,3820631.94,0.0009,2021
300775,三角防务,2756566.36,2174206.36,4930772.72,0.0007,2022
300775,三角防务,2983796.28,4387653.75,7371450.03,0.0009,2023
300777,中简科技,957901.09,2691234.65,3649135.74,0.003,2019
300777,中简科技,807736.93,3795691.56,4603428.49,0.0034,2020
300777,中简科技,975668.06,2761843.32,3737511.38,0.0025,2021
300777,中简科技,831667.85,2713956.8,3545624.65,0.0008,2022
300777,中简科技,825252.36,1958812.73,2784065.09,0.0006,2023
300778,新城市,1145679.24,2605125.83,3750805.07,0.0031,2019
300778,新城市,1848642.86,3234302.51,5082945.37,0.0038,2020
300778,新城市,1176360.59,4699827.04,5876187.63,0.0047,2021
300778,新城市,569396.58,3318845.07,3888241.65,0.0021,2022
300778,新城市,22891.71,1964653.3,1987545.01,0.0012,2023
300779,惠城环保,359488.2,1215052.52,1574540.72,0.0017,2019
300779,惠城环保,258862.97,982735.75,1241598.72,0.0013,2020
300782,卓胜微,5120601.61,62074949.97,67195551.58,0.0349,2019
300782,卓胜微,10084143.75,46460564.78,56544708.53,0.0183,2020
300782,卓胜微,24552931.67,29276219.39,53829151.06,0.0064,2021
300782,卓胜微,73897772.52,82888446.0,156786218.5,0.0165,2022
300782,卓胜微,70029478.36,122049494.8,192078973.2,0.0175,2023
300783,三只松鼠,5009172.13,24428419.07,29437591.2,0.0065,2022
300783,三只松鼠,10992340.13,21709610.72,32701950.85,0.0059,2023
300785,值得买,1937286.61,8608262.42,10545549.03,0.0101,2019
300785,值得买,2653325.48,18608174.06,21261499.54,0.0108,2020
300785,值得买,4546125.02,24295323.07,28841448.09,0.0129,2021
300785,值得买,5672149.37,14256521.35,19928670.72,0.0088,2022
300785,值得买,16104937.21,25210138.91,41315076.12,0.0183,2023
300786,国林科技,3960295.62,2652795.64,6613091.26,0.0068,2019
300786,国林科技,3814327.61,2578990.28,6393317.89,0.0056,2020
300786,国林科技,4801684.8,2202017.7,7003702.5,0.0045,2021
300786,国林科技,3732114.58,3045745.71,6777860.29,0.004,2022
300786,国林科技,2938126.23,3338564.25,6276690.48,0.0036,2023
300787,海能实业,4143231.22,11166285.35,15309516.57,0.01,2019
300787,海能实业,4142809.61,16640862.84,20783672.45,0.0106,2020
300787,海能实业,4201935.62,18526627.73,22728563.35,0.0091,2021
300787,海能实业,4988617.59,18029584.92,23018202.51,0.0085,2022
300787,海能实业,6973606.05,15250983.83,22224589.88,0.0068,2023
300789,唐源电气,468436.17,914988.19,1383424.36,0.0016,2019
300789,唐源电气,647722.94,2147791.01,2795513.95,0.003,2020
300789,唐源电气,547776.25,2516521.96,3064298.21,0.0029,2021
300789,唐源电气,664315.68,2403497.32,3067813.0,0.0024,2022
